congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
117,House,22157,45,5,LA,200,,,"LETLOW, Julia",L000595,1981,,0.426,0.448,-58.81323,0.9239,743,19,,0.416,0.534
117,House,22158,45,2,LA,100,,,"CARTER, Troy",C001125,1963,,-0.51,0.255,-20.44195,0.97193,718,11,,-0.38,0.164
117,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955,,-0.421,-0.36,-23.54584,0.97229,838,9,,-0.384,-0.15
117,House,21923,2,2,ME,100,,,"GOLDEN, Jared",G000592,1982,,-0.11,0.374,-118.7773,0.86423,814,51,,-0.11,0.358
117,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939,,-0.381,0.121,-15.57725,0.98123,822,6,,-0.456,0.356
117,House,15433,52,7,MD,100,,,"MFUME, Kweisi",M000687,1948,,-0.443,-0.352,-16.75502,0.9798,821,4,,-0.429,-0.21
117,House,20329,52,2,MD,100,,,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.297,0.127,-18.77927,0.97766,831,9,,-0.316,0.087
117,House,20724,52,3,MD,100,,,"SARBANES, John",S001168,1962,,-0.465,-0.071,-14.85452,0.98241,837,6,,-0.414,-0.098
117,House,21139,52,1,MD,200,,,"HARRIS, Andy",H001052,1957,,0.671,-0.374,-159.4743,0.82326,820,77,,0.741,-0.331
117,House,21707,52,4,MD,100,,,"BROWN, Anthony Gregory",B001304,1961,,-0.344,-0.063,-27.01327,0.96786,827,15,,-0.511,0.323
117,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962,,-0.521,-0.245,-14.59402,0.98255,829,6,,-0.377,-0.435
117,House,21978,52,6,MD,100,,,"TRONE, David",T000483,1955,,-0.322,0.196,-24.37267,0.97116,833,8,,-0.319,0.401
117,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.105,-16.54193,0.98036,834,7,,-0.41,0.057
117,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955,,-0.348,0.037,-18.19004,0.97843,834,6,,-0.29,0.036
117,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952,,-0.33,-0.112,-18.43609,0.97779,821,8,,-0.335,0.113
117,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963,,-0.482,-0.316,-11.54382,0.98629,836,4,,-0.464,-0.3
117,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978,,-0.282,-0.044,-34.92673,0.95918,838,11,,-0.225,-0.066
117,House,21955,3,7,MA,100,,,"PRESSLEY, Ayanna",P000617,1974,,-0.349,-0.937,-28.75572,0.96615,835,9,,-0.747,-0.665
117,House,21977,3,3,MA,100,,,"TRAHAN, Lori",T000482,1973,,-0.421,-0.174,-15.3359,0.98189,839,7,,-0.457,-0.062
117,House,22100,3,4,MA,100,,,"AUCHINCLOSS, Jake",A000148,1988,,-0.311,-0.394,-25.38671,0.97012,837,7,,-0.323,-0.46
117,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959,,-0.538,-0.323,-14.41256,0.98285,833,6,,-0.496,-0.558
117,House,15446,23,6,MI,200,,,"UPTON, Frederick Stephen",U000031,1953,,0.32,-0.355,-208.10778,0.78033,839,106,,0.205,-0.027
117,House,20725,23,7,MI,200,,,"WALBERG, Tim",W000798,1951,,0.501,0.142,-98.82273,0.88826,834,31,,0.485,0.209
117,House,21142,23,2,MI,200,,,"HUIZENGA, Bill",H001058,1969,,0.536,0.026,-114.87751,0.8706,829,47,,0.494,0.068
117,House,21372,23,5,MI,100,,,"KILDEE, Dan",K000380,1958,,-0.367,-0.174,-21.90054,0.9742,838,7,,-0.266,-0.279
117,House,21526,23,4,MI,200,,,"MOOLENAAR, John",M001194,1961,,0.45,0.169,-126.1731,0.86053,840,57,,0.511,0.064
117,House,21529,23,12,MI,100,,,"DINGELL, Debbie",D000624,1953,,-0.404,-0.157,-21.61938,0.97441,834,7,,-0.371,-0.178
117,House,21530,23,14,MI,100,,,"LAWRENCE, Brenda L",L000581,1954,,-0.448,-0.039,-17.19258,0.97969,838,8,,-0.51,-0.08
117,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947,,0.436,0.079,-88.15636,0.89935,831,30,,0.441,0.177
117,House,21940,23,9,MI,100,,,"LEVIN, Andy",L000592,1960,,-0.474,-0.563,-15.6005,0.98158,839,3,,-0.428,-0.572
117,House,21965,23,8,MI,100,,,"SLOTKIN, Elissa",S001208,1976,,-0.321,0.738,-65.12274,0.92275,810,19,,-0.34,0.94
117,House,21972,23,11,MI,100,,,"STEVENS, Haley",S001215,1983,,-0.378,0.284,-21.38296,0.97487,840,9,,-0.366,0.262
117,House,21975,23,13,MI,100,,,"TLAIB, Rashida",T000481,1976,,-0.291,-0.957,-49.12481,0.94246,829,21,,-0.27,-0.963
117,House,22136,23,10,MI,200,,,"MCCLAIN, Lisa C.",M001136,1966,,0.549,0.126,-133.29025,0.85262,836,54,,0.558,0.088
117,House,22137,23,3,MI,200,,,"MEIJER, Peter",M001186,1988,,0.245,0.213,-116.1168,0.87032,836,51,,0.241,0.22
117,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954,,-0.417,-0.193,-24.53029,0.97105,835,11,,-0.357,-0.158
117,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961,,0.468,-0.09,-132.13673,0.8505,816,49,,0.443,-0.057
117,House,21910,33,2,MN,100,,,"CRAIG, Angela",C001119,1972,,-0.27,0.645,-34.48835,0.95959,836,13,,-0.271,0.644
117,House,21929,33,1,MN,200,,,"HAGEDORN, Jim",H001088,1962,2022.0,0.477,0.345,-20.96589,0.94856,397,8,,0.531,0.362
117,House,21950,33,5,MN,100,,,"OMAR, Ilhan",O000173,1982,,-0.298,-0.955,-37.10936,0.95633,831,14,,-0.981,-0.192
117,House,21953,33,3,MN,100,,,"PHILLIPS, Dean",P000616,1969,,-0.28,0.181,-29.62876,0.96518,836,14,,-0.462,0.624
117,House,21969,33,8,MN,200,,,"STAUBER, Peter",S001212,1966,,0.383,-0.112,-125.50246,0.85983,831,59,,0.385,-0.058
117,House,22114,33,7,MN,200,,,"FISCHBACH, Michelle",F000470,1965,,0.542,0.066,-84.38224,0.90443,840,32,,0.52,0.186
117,House,22167,33,1,MN,200,,,"FINSTAD, Brad",F000475,1976,,0.562,0.039,-23.95216,0.81198,115,8,,0.548,0.17
117,House,21148,46,4,MS,200,,,"PALAZZO, Steven",P000601,1970,,0.535,0.45,-99.37958,0.88573,819,46,,0.577,0.25
117,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.637,0.273,-76.38645,0.91197,829,27,,0.643,0.424
117,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970,,0.528,0.1,-85.39657,0.89451,766,41,,0.588,0.207
117,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.517,0.395,-24.64167,0.97106,839,11,,-0.515,0.32
117,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.447,0.167,-70.45726,0.91917,836,27,,0.461,0.542
117,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.453,0.009,-14.82961,0.98242,836,5,,-0.456,0.076
117,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.452,0.23,-90.76761,0.89546,822,31,,0.489,0.303
117,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.478,0.229,-131.29064,0.84116,759,51,,0.499,0.032
117,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.544,0.244,-90.26395,0.8966,827,37,,0.531,0.314
117,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.393,0.284,-76.49519,0.91246,835,24,,0.374,0.224
117,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.581,0.254,-85.17372,0.90168,823,39,,0.559,0.46
117,House,22106,34,1,MO,100,,,"BUSH, Cori",B001224,1976,,-0.247,-0.969,-66.90226,0.92274,832,28,,-0.246,-0.969
117,House,22148,64,1,MT,200,,,"ROSENDALE, Matthew M., Sr.",R000103,1960,,0.748,-0.62,-130.30951,0.85257,817,55,,0.764,-0.527
117,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.304,-0.061,-53.88885,0.88373,436,21,,0.347,-0.056
117,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.513,0.233,-69.23817,0.91922,822,27,,0.538,0.67
117,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.294,0.156,-149.35685,0.83675,838,60,,0.279,0.002
117,House,22166,35,1,NE,200,,,"FLOOD, Mike",F000474,1975,,0.468,0.835,-19.04374,0.91987,228,9,,0.495,0.868
117,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.299,-0.193,-16.41338,0.98051,834,5,,-0.418,-0.084
117,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.387,0.196,-89.38921,0.89802,831,38,,0.379,0.166
117,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.342,0.135,-38.89981,0.95427,831,15,,-0.381,0.292
117,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.235,0.31,-29.37468,0.96539,834,9,,-0.256,0.447
117,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.26,-0.098,-22.46748,0.97351,837,11,,-0.357,0.284
117,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.237,0.343,-25.35033,0.97017,837,9,,-0.259,0.48
117,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.178,-0.173,-210.53266,0.77525,827,95,,0.278,-0.188
117,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.168,-19.27725,0.97729,839,7,,-0.362,-0.407
117,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.404,0.098,-30.74493,0.96372,832,10,,-0.358,0.116
117,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.421,0.328,-17.07645,0.97944,822,6,,-0.454,0.458
117,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.608,-0.193,-20.67491,0.97569,840,8,,-0.427,-0.481
117,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.158,0.223,-42.8154,0.9499,833,12,,-0.209,0.362
117,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.357,0.288,-24.73862,0.97094,839,14,,-0.461,0.427
117,House,21942,12,7,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965,,-0.272,0.121,-48.48107,0.94359,835,23,,-0.318,0.214
117,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.225,0.263,-32.61932,0.96091,818,9,,-0.283,0.508
117,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.368,-0.006,-15.68639,0.98119,826,4,,-0.409,-0.006
117,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.52,-0.097,-16.51832,0.98048,838,7,,-0.595,-0.203
117,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953,,0.38,-0.487,-243.62193,0.74563,830,119,,0.401,-0.507
117,House,21928,66,1,NM,100,,,"HAALAND, Debra",H001080,1960,,-0.332,-0.233,-1.32643,0.98149,71,1,,-0.567,-0.214
117,House,22123,66,2,NM,200,,,"HERRELL, Yvette",H001084,1964,,0.936,0.352,-165.92091,0.81601,816,80,,0.739,0.13
117,House,22131,66,3,NM,100,,,"LEGER FERNANDEZ, Teresa",L000273,1959,,-0.327,-0.152,-15.93602,0.9811,835,6,,-0.39,-0.19
117,House,22159,66,1,NM,100,,,"STANSBURY, Melanie Ann",S001218,1979,,-0.407,-0.253,-13.50336,0.98073,694,4,,-0.455,-0.211
117,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.348,-0.032,-14.52313,0.98272,833,6,,-0.44,0.053
117,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.609,-0.246,-13.3955,0.98395,828,6,,-0.483,-0.491
117,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.415,-0.268,-10.90766,0.98705,837,3,,-0.451,-0.205
117,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.269,0.12,-80.56808,0.84636,483,32,,0.227,0.152
117,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.376,-0.217,-18.97064,0.97756,836,7,,-0.464,-0.459
117,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.486,-0.072,-10.76464,0.98721,836,4,,-0.491,-0.139
117,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.239,0.114,-20.95984,0.97512,832,8,,-0.261,-0.002
117,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.397,-0.129,-94.07439,0.87971,734,40,,0.435,-0.087
117,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.28,0.039,-47.01193,0.94375,812,16,,-0.215,0.081
117,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.301,-0.125,-120.22302,0.86576,834,48,,0.394,0.313
117,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.185,0.013,-145.64636,0.83923,831,64,,0.161,-0.043
117,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.583,-0.21,-17.81713,0.97894,837,8,,-0.533,-0.523
117,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.219,0.087,-19.8182,0.97638,829,5,,-0.315,0.188
117,House,21749,13,22,NY,200,,,"TENNEY, Claudia",T000478,1961,,0.456,0.032,-142.18037,0.83937,812,59,,0.506,0.015
117,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.329,0.157,-15.70772,0.98136,835,5,,-0.41,0.353
117,House,21916,13,19,NY,100,,,"DELGADO, Antonio",D000630,1977,,-0.233,0.277,-11.88706,0.97858,549,5,,-0.29,0.53
117,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989,,-0.299,-0.954,-47.59591,0.94427,830,19,,-0.298,-0.955
117,House,21990,13,27,NY,200,,,"JACOBS, Chris",J000020,1966,,0.306,0.049,-140.83774,0.84393,830,52,,0.309,0.051
117,House,22105,13,16,NY,100,,,"BOWMAN, Jamaal",B001223,1976,,-0.358,-0.934,-39.42429,0.95361,830,15,,-0.981,-0.192
117,House,22117,13,2,NY,200,,,"GARBARINO, Andrew R.",G000597,1984,,0.252,0.193,-94.63067,0.892,828,41,,0.286,0.067
117,House,22127,13,17,NY,100,,,"JONES, Mondaire",J000306,1987,,-0.414,-0.533,-14.2568,0.98301,832,6,,-0.414,-0.535
117,House,22133,13,11,NY,200,,,"MALLIOTAKIS, Nicole",M000317,1980,,0.329,-0.066,-138.76725,0.84672,834,66,,0.299,0.028
117,House,22154,13,15,NY,100,,,"TORRES, Ritchie",T000486,1988,,-0.352,-0.282,-17.85902,0.97871,830,6,,-0.537,-0.318
117,House,22169,13,19,NY,100,,,"RYAN, Patrick",R000579,1982,,-0.219,0.225,-0.35191,0.99694,115,0,,-0.365,0.372
117,House,22170,13,23,NY,200,,,"SEMPOLINSKI, Joseph",S001219,1983,,0.545,0.047,-29.71059,0.77232,115,16,,0.529,0.092
117,House,29377,13,10,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947,,-0.508,-0.484,-13.91268,0.98322,822,5,,-0.488,-0.356
117,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.351,-12.83007,0.98473,834,5,,-0.47,-0.498
117,House,29379,13,12,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.285,-15.25203,0.98186,833,7,,-0.417,-0.374
117,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953,,-0.415,-0.072,-12.59397,0.9849,828,4,,-0.489,0.096
117,House,15438,47,4,NC,100,,,"PRICE, David Eugene",P000523,1940,,-0.343,-0.03,-12.32371,0.98492,811,3,,-0.456,0.113
117,House,20340,47,1,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.184,-16.50003,0.98025,827,5,,-0.483,0.347
117,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943,,0.623,0.18,-124.71729,0.85531,798,46,,0.624,0.23
117,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975,,0.529,0.131,-129.99969,0.85019,801,53,,0.408,0.162
117,House,21346,47,8,NC,200,,,"HUDSON, Richard",H001067,1971,,0.526,0.178,-104.19287,0.88203,830,38,,0.424,0.211
117,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972,,0.564,0.247,-100.41085,0.8867,835,45,,0.551,0.287
117,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946,,-0.468,0.017,-15.37966,0.98175,835,8,,-0.466,0.094
117,House,21708,47,13,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.634,-0.074,-155.15627,0.81424,755,70,,0.595,-0.09
117,House,21986,47,9,NC,200,,,"BISHOP, Dan",B001311,1964,,0.714,-0.377,-148.2871,0.83439,819,70,,0.697,-0.366
117,House,21987,47,3,NC,200,,,"MURPHY, Gregory Francis",M001210,1963,,0.485,0.076,-142.35124,0.83992,816,52,,0.474,-0.006
117,House,22109,47,11,NC,200,,,"CAWTHORN, Madison",C001104,1995,,0.555,-0.243,-172.26812,0.8082,809,84,,0.554,-0.246
117,House,22135,47,6,NC,100,,,"MANNING, Kathy E.",M001135,1956,,-0.261,0.327,-18.8793,0.97772,838,7,,-0.276,0.194
117,House,22149,47,2,NC,100,,,"ROSS, Deborah K.",R000305,1963,,-0.452,0.23,-14.97593,0.98231,839,5,,-0.408,0.267
117,House,21901,36,1,ND,200,,,"ARMSTRONG, Kelly",A000377,1976,,0.449,0.101,-125.94675,0.85433,800,46,,0.471,-0.04
117,House,21996,95,0,MP,100,,,"SABLAN, Gregorio Kilili Camacho",S001177,1955,,-0.431,-0.128,-0.21387,0.98484,14,0,,-0.411,-0.874
117,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.348,0.117,-16.35773,0.98048,830,5,,-0.306,0.004
117,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960,,0.269,0.245,-98.31014,0.88728,822,42,,0.304,0.344
117,House,20343,24,13,OH,100,,,"RYAN, Timothy J.",R000577,1973,,-0.402,0.208,-14.35051,0.98286,830,6,,-0.358,-0.006
117,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964,,0.717,-0.198,-116.51773,0.86709,817,36,,0.74,-0.123
117,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956,,0.51,0.28,-66.45983,0.92393,840,25,,0.481,0.289
117,House,20941,24,11,OH,100,,,"FUDGE, Marcia L.",F000455,1952,,-0.581,0.14,-1.13895,0.97913,54,1,,-0.295,0.196
117,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954,,0.436,0.235,-88.41385,0.89976,837,35,,0.391,0.205
117,House,21163,24,15,OH,200,,,"STIVERS, Steve",S001187,1965,,0.3,0.269,-11.4027,0.90714,117,7,,0.283,0.201
117,House,21165,24,7,OH,200,,,"GIBBS, Bob",G000563,1954,,0.484,0.284,-88.3757,0.89429,791,35,,0.524,0.199
117,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958,,0.528,0.268,-81.7582,0.90641,832,35,,0.475,0.314
117,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950,,-0.439,0.042,-16.89642,0.98002,837,7,,-0.572,-0.047
117,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957,,0.256,0.301,-78.72443,0.90972,832,32,,0.254,0.281
117,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970,,0.659,-0.355,-200.96151,0.78473,829,93,,0.617,-0.394
117,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962,,0.455,0.214,-73.79879,0.91502,831,28,,0.42,0.228
117,House,21924,24,16,OH,200,,,"GONZALEZ, Anthony",G000588,1984,,0.24,0.315,-107.85637,0.87283,793,54,,0.208,0.295
117,House,22161,24,11,OH,100,,,"BROWN, Shontel  M.",B001313,1975,,-0.518,0.051,-5.96913,0.98869,525,1,,-0.463,-0.046
117,House,22162,24,15,OH,200,,,"CAREY, Mike",C001126,1971,,0.418,-0.089,-81.43779,0.8558,523,33,,0.409,-0.037
117,House,29550,24,1,OH,200,,,"CHABOT, Steve",C000266,1953,,0.542,-0.137,-150.48122,0.83563,838,65,,0.392,0.258
117,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949,,0.324,0.4,-79.88647,0.90876,835,33,,0.309,0.501
117,House,21355,53,2,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.538,0.218,-113.61431,0.86883,808,56,,0.579,0.129
117,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961,,0.68,-0.078,-118.26175,0.86554,819,46,,0.695,-0.092
117,House,22102,53,5,OK,200,,,"BICE, Stephanie I.",B000740,1973,,0.411,0.313,-69.0949,0.92086,838,29,,0.408,0.434
117,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960,,0.36,0.449,-61.81408,0.92722,818,25,,0.412,0.517
117,House,15410,72,4,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947,,-0.427,-0.002,-28.36461,0.96628,827,10,,-0.269,-0.412
117,House,20944,72,5,OR,100,,,"SCHRADER, Kurt",S001180,1951,,-0.182,0.054,-141.4911,0.84275,827,45,,-0.12,0.022
117,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954,,-0.396,-0.41,-11.49417,0.98641,840,5,,-0.41,-0.45
117,House,22101,72,2,OR,200,,,"BENTZ, Cliff",B000668,1952,,0.492,0.335,-75.45274,0.9139,838,29,,0.478,0.332
117,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.641,-16.24134,0.98065,831,7,,-0.37,-0.556
117,House,20946,14,15,PA,200,,,"THOMPSON, Glenn",T000467,1959,,0.331,0.357,-74.46177,0.9137,825,27,,0.355,0.513
117,House,21167,14,16,PA,200,,,"KELLY, Mike",K000376,1948,,0.373,0.41,-72.33374,0.91683,833,27,,0.438,0.319
117,House,21356,14,10,PA,200,,,"PERRY, Scott",P000605,1962,,0.677,-0.461,-148.3526,0.83542,825,62,,0.776,-0.447
117,House,21358,14,8,PA,100,,,"CARTWRIGHT, Matt",C001090,1961,,-0.349,-0.005,-27.06802,0.96725,813,13,,-0.243,0.011
117,House,21548,14,2,PA,100,,,"BOYLE, Brendan Francis",B001296,1977,,-0.391,0.139,-20.67189,0.97558,836,9,,-0.474,0.243
117,House,21566,14,3,PA,100,,,"EVANS, Dwight",E000296,1954,,-0.47,-0.135,-15.93197,0.98115,837,7,,-0.555,-0.055
117,House,21718,14,1,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973,,0.142,-0.122,-138.62413,0.8477,839,40,,0.137,-0.19
117,House,21745,14,11,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964,,0.45,0.112,-83.8279,0.90415,832,30,,0.449,0.228
117,House,21756,14,17,PA,100,,,"LAMB, Conor",L000588,1984,,-0.143,0.212,-29.46819,0.96541,837,3,,-0.23,0.286
117,House,21762,14,5,PA,100,,,"SCANLON, Mary Gay",S001205,1959,,-0.475,-0.082,-16.8544,0.97997,833,8,,-0.378,-0.141
117,House,21763,14,7,PA,100,,,"WILD, Susan",W000826,1957,,-0.262,0.324,-45.74024,0.94651,832,19,,-0.209,0.143
117,House,21915,14,4,PA,100,,,"DEAN, Madeleine",D000631,1959,,-0.453,-0.031,-10.88409,0.9871,838,2,,-0.39,-0.11
117,House,21934,14,6,PA,100,,,"HOULAHAN, Christina",H001085,1967,,-0.275,0.322,-22.29205,0.97369,836,7,,-0.284,0.335
117,House,21936,14,13,PA,200,,,"JOYCE, John",J000302,1957,,0.569,0.0,-145.30455,0.84063,837,63,,0.595,0.024
117,House,21945,14,9,PA,200,,,"MEUSER, Dan",M001204,1964,,0.494,0.248,-98.93924,0.8866,822,38,,0.428,0.111
117,House,21956,14,14,PA,200,,,"RESCHENTHALER, Guy",R000610,1983,,0.437,0.063,-84.0159,0.90428,835,34,,0.374,0.367
117,House,21985,14,12,PA,200,,,"KELLER, Fred",K000395,1965,,0.498,0.171,-87.31005,0.90106,838,35,,0.496,0.211
117,House,29561,14,18,PA,100,,,"DOYLE, Michael F.",D000482,1953,,-0.331,0.099,-39.28662,0.95001,766,15,,-0.384,-0.472
117,House,21992,92,0,PR,200,,,"GONZÁLEZ-CÓLON, Jenniffer",G000582,1976,,0.229,0.426,-4.73292,0.71315,14,3,,0.176,0.984
117,House,20136,5,2,RI,100,,,"LANGEVIN, James",L000559,1964,,-0.375,0.114,-19.96026,0.97638,835,8,,-0.353,0.23
117,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961,,-0.389,-0.262,-23.18,0.97256,833,9,,-0.312,-0.174
117,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947,,0.531,0.147,-93.62459,0.8911,812,38,,0.485,0.477
117,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966,,0.701,-0.1,-159.80409,0.82254,818,84,,0.657,0.042
117,House,21359,48,7,SC,200,,,"RICE, Tom",R000597,1957,,0.558,-0.217,-216.26018,0.77062,830,91,,0.48,-0.194
117,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953,,0.848,-0.367,-75.31626,0.91026,801,25,,0.889,-0.457
117,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984,,0.604,0.139,-91.62089,0.8962,836,39,,0.588,0.269
117,House,22132,48,1,SC,200,,,"MACE, Nancy",M000194,1977,,0.328,-0.257,-224.521,0.76324,831,90,,0.378,-0.219
117,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940,,-0.465,0.25,-13.65433,0.98364,828,5,,-0.536,0.281
117,House,21935,37,1,SD,200,,,"JOHNSON, Dustin",J000301,1976,,0.462,0.142,-82.35579,0.90608,835,30,,0.403,0.361
117,House,15019,54,5,TN,100,,,"COOPER, James Hayes Shofner",C000754,1954,,-0.164,-0.033,-32.97128,0.9611,831,14,,-0.359,0.138
117,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949,,-0.392,-0.326,-29.17109,0.96538,828,11,,-0.303,-0.409
117,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962,,0.434,0.406,-109.45521,0.87783,840,47,,0.497,0.177
117,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964,,0.581,-0.046,-135.78148,0.84959,833,63,,0.57,-0.013
117,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966,,0.535,0.372,-75.09376,0.9138,833,31,,0.555,0.389
