"corresponding_vote","last_name","first_name","state","opensecrets_id","bioguide_id","district","Industry_Type","total"
"6","Garcia","Sylvia","TX","N00042282","G000587",29,"+",0
"6","García","Jesús","IL","N00042114","G000586",4,"-",1000
"6","García","Jesús","IL","N00042114","G000586",4,"+",0
"6","Gianforte","Greg","MT","N00040733","G000584",0,"-",36711
"6","Gianforte","Greg","MT","N00040733","G000584",0,"+",0
"6","Gibbs","Bob","OH","N00031128","G000563",7,"-",12500
"6","Gibbs","Bob","OH","N00031128","G000563",7,"+",0
"6","Gohmert","Louie","TX","N00026148","G000552",1,"-",6050
"6","Gohmert","Louie","TX","N00026148","G000552",1,"+",0
"6","Golden","Jared","ME","N00041668","G000592",2,"-",1250
"6","Golden","Jared","ME","N00041668","G000592",2,"+",0
"6","Gomez","Jimmy","CA","N00040597","G000585",34,"-",8500
"6","Gomez","Jimmy","CA","N00040597","G000585",34,"+",0
"6","Gonzalez","Anthony","OH","N00041690","G000588",16,"-",29410
"6","Gonzalez","Anthony","OH","N00041690","G000588",16,"+",0
"6","Gonzalez","Vicente","TX","N00038809","G000581",34,"-",18500
"6","Gonzalez","Vicente","TX","N00038809","G000581",34,"+",0
"6","Gooden","Lance","TX","N00042237","G000589",5,"-",33100
"6","Gooden","Lance","TX","N00042237","G000589",5,"+",0
"6","Gosar","Paul","AZ","N00030771","G000565",9,"-",12700
"6","Gosar","Paul","AZ","N00030771","G000565",9,"+",0
"6","Gottheimer","Josh","NJ","N00036944","G000583",5,"-",21100
"6","Gottheimer","Josh","NJ","N00036944","G000583",5,"+",0
"6","Granger","Kay","TX","N00008799","G000377",12,"-",39100
"6","Granger","Kay","TX","N00008799","G000377",12,"+",0
"6","Graves","Garret","LA","N00036135","G000577",6,"-",62400
"6","Graves","Garret","LA","N00036135","G000577",6,"+",0
"6","Graves","Sam","MO","N00013323","G000546",6,"-",43000
"6","Graves","Sam","MO","N00013323","G000546",6,"+",1000
"6","Graves","Tom","GA","N00030788","G000560",14,"-",23250
"6","Graves","Tom","GA","N00030788","G000560",14,"+",0
"6","Green","Al","TX","N00026686","G000553",9,"-",1500
"6","Green","Al","TX","N00026686","G000553",9,"+",0
"6","Green","Mark","TN","N00041873","G000590",7,"-",10593
"6","Green","Mark","TN","N00041873","G000590",7,"+",0
"6","Griffith","H.","VA","N00032029","G000568",9,"-",44000
"6","Griffith","H.","VA","N00032029","G000568",9,"+",0
"6","Grothman","Glenn","WI","N00036409","G000576",6,"-",13011
"6","Grothman","Glenn","WI","N00036409","G000576",6,"+",0
"6","Guest","Michael","MS","N00042458","G000591",3,"-",19300
"6","Guest","Michael","MS","N00042458","G000591",3,"+",0
"6","Guthrie","Brett","KY","N00029675","G000558",2,"-",27000
"6","Guthrie","Brett","KY","N00029675","G000558",2,"+",0
"6","Haaland","Debra","NM","N00040933","H001080",1,"-",2000
"6","Haaland","Debra","NM","N00040933","H001080",1,"+",1000
"6","Hagedorn","Jim","MN","N00031390","H001088",1,"-",20488
"6","Hagedorn","Jim","MN","N00031390","H001088",1,"+",0
"6","Harder","Josh","CA","N00040853","H001090",9,"-",6550
"6","Harder","Josh","CA","N00040853","H001090",9,"+",0
"6","Harris","Andy","MD","N00029147","H001052",1,"-",250
"6","Harris","Andy","MD","N00029147","H001052",1,"+",0
"6","Hartzler","Vicky","MO","N00031005","H001053",4,"-",10300
"6","Hartzler","Vicky","MO","N00031005","H001053",4,"+",0
"6","Hastings","Alcee","FL","N00002884","H000324",20,"-",1500
"6","Hastings","Alcee","FL","N00002884","H000324",20,"+",0
"6","Heck","Denny","WA","N00031557","H001064",10,"-",1000
"6","Heck","Denny","WA","N00031557","H001064",10,"+",0
"6","Hern","Kevin","OK","N00040829","H001082",1,"-",15250
"6","Hern","Kevin","OK","N00040829","H001082",1,"+",0
"6","Herrera Beutler","Jaime","WA","N00031559","H001056",3,"-",16988
"6","Herrera Beutler","Jaime","WA","N00031559","H001056",3,"+",250
"6","Hice","Jody","GA","N00032243","H001071",10,"-",1500
"6","Hice","Jody","GA","N00032243","H001071",10,"+",0
"6","Higgins","Brian","NY","N00027060","H001038",26,"-",5000
"6","Higgins","Brian","NY","N00027060","H001038",26,"+",0
"6","Higgins","Clay","LA","N00039953","H001077",3,"-",10100
"6","Higgins","Clay","LA","N00039953","H001077",3,"+",0
"6","Hill","J.","AR","N00035792","H001072",2,"-",30838
"6","Hill","J.","AR","N00035792","H001072",2,"+",0
"6","Hill","Katie","CA","N00040644","H001087",25,"-",2150
"6","Hill","Katie","CA","N00040644","H001087",25,"+",500
"6","Himes","James","CT","N00029070","H001047",4,"-",100
"6","Himes","James","CT","N00029070","H001047",4,"+",0
"6","Holding","George","NC","N00033399","H001065",2,"-",30238
"6","Holding","George","NC","N00033399","H001065",2,"+",1000
"6","Hollingsworth","Trey","IN","N00038429","H001074",9,"-",11000
"6","Hollingsworth","Trey","IN","N00038429","H001074",9,"+",0
"6","Horn","Kendra","OK","N00041394","H001083",5,"-",7255
"6","Horn","Kendra","OK","N00041394","H001083",5,"+",0
"6","Horsford","Steven","NV","N00033638","H001066",4,"-",23100
"6","Horsford","Steven","NV","N00033638","H001066",4,"+",0
"6","Houlahan","Chrissy","PA","N00040949","H001085",6,"-",2900
"6","Houlahan","Chrissy","PA","N00040949","H001085",6,"+",0
"6","Hoyer","Steny","MD","N00001821","H000874",5,"-",121500
"6","Hoyer","Steny","MD","N00001821","H000874",5,"+",0
"6","Hudson","Richard","NC","N00033630","H001067",9,"-",58188
"6","Hudson","Richard","NC","N00033630","H001067",9,"+",0
"6","Huffman","Jared","CA","N00033030","H001068",2,"-",6500
"6","Huffman","Jared","CA","N00033030","H001068",2,"+",0
"6","Huizenga","Bill","MI","N00030673","H001058",4,"-",26988
"6","Huizenga","Bill","MI","N00030673","H001058",4,"+",0
"6","Hunter","Duncan","CA","N00029258","H001048",50,"-",1500
"6","Hunter","Duncan","CA","N00029258","H001048",50,"+",0
"6","Hurd","Will","TX","N00031417","H001073",23,"-",119847
"6","Hurd","Will","TX","N00031417","H001073",23,"+",250
"6","Jackson Lee","Sheila","TX","N00005818","J000032",18,"-",3050
"6","Jackson Lee","Sheila","TX","N00005818","J000032",18,"+",0
"6","Jacobs","Chris","NY","N00044575","J000020",27,"-",5600
"6","Jacobs","Chris","NY","N00044575","J000020",27,"+",0
"6","Jayapal","Pramila","WA","N00038858","J000298",7,"-",0
"6","Jayapal","Pramila","WA","N00038858","J000298",7,"+",1000
"6","Jeffries","Hakeem","NY","N00033640","J000294",8,"-",3500
"6","Jeffries","Hakeem","NY","N00033640","J000294",8,"+",0
"6","Johnson","Bill","OH","N00032088","J000292",6,"-",101350
"6","Johnson","Bill","OH","N00032088","J000292",6,"+",0
"6","Johnson","Dusty","SD","N00040559","J000301",0,"-",14500
"6","Johnson","Dusty","SD","N00040559","J000301",0,"+",0
"6","Johnson","Eddie","TX","N00008122","J000126",30,"-",3500
"6","Johnson","Eddie","TX","N00008122","J000126",30,"+",0
"6","Johnson","Henry","GA","N00027848","J000288",4,"-",1500
"6","Johnson","Henry","GA","N00027848","J000288",4,"+",0
"6","Johnson","Mike","LA","N00039106","J000299",4,"-",27950
"6","Johnson","Mike","LA","N00039106","J000299",4,"+",0
"6","Jordan","Jim","OH","N00027894","J000289",4,"-",18550
"6","Jordan","Jim","OH","N00027894","J000289",4,"+",0
"6","Joyce","David","OH","N00035007","J000295",14,"-",45311
"6","Joyce","David","OH","N00035007","J000295",14,"+",0
"6","Joyce","John","PA","N00043242","J000302",13,"-",12000
"6","Joyce","John","PA","N00043242","J000302",13,"+",0
"6","Kaptur","Marcy","OH","N00003522","K000009",9,"-",22500
"6","Kaptur","Marcy","OH","N00003522","K000009",9,"+",3000
"6","Katko","John","NY","N00035934","K000386",24,"-",29071
"6","Katko","John","NY","N00035934","K000386",24,"+",0
"6","Keating","William","MA","N00031933","K000375",9,"-",2000
"6","Keating","William","MA","N00031933","K000375",9,"+",0
"6","Keller","Fred","PA","N00044065","K000395",12,"-",23950
"6","Keller","Fred","PA","N00044065","K000395",12,"+",0
"6","Kelly","Mike","PA","N00031647","K000376",16,"-",53738
"6","Kelly","Mike","PA","N00031647","K000376",16,"+",0
"6","Kelly","Robin","IL","N00035215","K000385",2,"-",15500
"6","Kelly","Robin","IL","N00035215","K000385",2,"+",0
"6","Kelly","Trent","MS","N00037003","K000388",1,"-",9250
"6","Kelly","Trent","MS","N00037003","K000388",1,"+",0
"6","Kennedy","Joseph","MA","N00034044","K000379",4,"-",6450
"6","Kennedy","Joseph","MA","N00034044","K000379",4,"+",0
"6","Khanna","Ro","CA","N00026427","K000389",17,"-",2257
"6","Khanna","Ro","CA","N00026427","K000389",17,"+",0
"6","Kildee","Daniel","MI","N00033395","K000380",8,"-",17800
"6","Kildee","Daniel","MI","N00033395","K000380",8,"+",0
"6","Kilmer","Derek","WA","N00034453","K000381",6,"-",7175
"6","Kilmer","Derek","WA","N00034453","K000381",6,"+",0
"6","Kim","Andy","NJ","N00041370","K000394",3,"-",1000
"6","Kim","Andy","NJ","N00041370","K000394",3,"+",250
"6","Kind","Ron","WI","N00004403","K000188",3,"-",10750
"6","Kind","Ron","WI","N00004403","K000188",3,"+",0
"6","King","Peter","NY","N00001193","K000210",2,"-",10511
"6","King","Peter","NY","N00001193","K000210",2,"+",0
"6","Kinzinger","Adam","IL","N00030667","K000378",16,"-",61800
"6","Kinzinger","Adam","IL","N00030667","K000378",16,"+",0
"6","Kirkpatrick","Ann","AZ","N00029260","K000368",2,"-",15970
"6","Kirkpatrick","Ann","AZ","N00029260","K000368",2,"+",0
"6","Krishnamoorthi","Raja","IL","N00033240","K000391",8,"-",32250
"6","Krishnamoorthi","Raja","IL","N00033240","K000391",8,"+",0
"6","Kuster","Ann","NH","N00030875","K000382",2,"-",6750
"6","Kuster","Ann","NH","N00030875","K000382",2,"+",0
"6","Kustoff","David","TN","N00025445","K000392",8,"-",6000
"6","Kustoff","David","TN","N00025445","K000392",8,"+",0
"6","LaHood","Darin","IL","N00037031","L000585",16,"-",43350
"6","LaHood","Darin","IL","N00037031","L000585",16,"+",0
"6","LaMalfa","Doug","CA","N00033987","L000578",1,"-",25988
"6","LaMalfa","Doug","CA","N00033987","L000578",1,"+",250
"6","Lamb","Conor","PA","N00041870","L000588",17,"-",14500
"6","Lamb","Conor","PA","N00041870","L000588",17,"+",0
"6","Lamborn","Doug","CO","N00028133","L000564",5,"-",3500
"6","Lamborn","Doug","CO","N00028133","L000564",5,"+",0
"6","Langevin","James","RI","N00009724","L000559",2,"-",300
"6","Langevin","James","RI","N00009724","L000559",2,"+",0
"6","Larsen","Rick","WA","N00009759","L000560",2,"-",11500
"6","Larsen","Rick","WA","N00009759","L000560",2,"+",0
"6","Larson","John","CT","N00000575","L000557",1,"-",8500
"6","Larson","John","CT","N00000575","L000557",1,"+",0
"6","Latta","Robert","OH","N00012233","L000566",5,"-",36250
"6","Latta","Robert","OH","N00012233","L000566",5,"+",0
"6","Lawrence","Brenda","MI","N00034068","L000581",14,"-",11000
"6","Lawrence","Brenda","MI","N00034068","L000581",14,"+",0
"6","Lawson","Al","FL","N00030642","L000586",5,"-",1500
"6","Lawson","Al","FL","N00030642","L000586",5,"+",0
"6","Lee","Barbara","CA","N00008046","L000551",12,"-",650
"6","Lee","Barbara","CA","N00008046","L000551",12,"+",0
"6","Lee","Susie","NV","N00037247","L000590",3,"-",7375
"6","Lee","Susie","NV","N00037247","L000590",3,"+",250
"6","Lesko","Debbie","AZ","N00042056","L000589",8,"-",31988
"6","Lesko","Debbie","AZ","N00042056","L000589",8,"+",0
"6","Levin","Andy","MI","N00042149","L000592",9,"-",3500
"6","Levin","Andy","MI","N00042149","L000592",9,"+",0
"6","Levin","Mike","CA","N00040667","L000593",49,"-",8535
"6","Levin","Mike","CA","N00040667","L000593",49,"+",3635
"6","Lewis","John","GA","N00002577","L000287",5,"-",4670
"6","Lewis","John","GA","N00002577","L000287",5,"+",0
"6","Lieu","Ted","CA","N00035825","L000582",36,"-",5750
"6","Lieu","Ted","CA","N00035825","L000582",36,"+",0
"6","Lipinski","Daniel","IL","N00027239","L000563",3,"-",23500
"6","Lipinski","Daniel","IL","N00027239","L000563",3,"+",0
"6","Loebsack","David","IA","N00027741","L000565",2,"-",12000
"6","Loebsack","David","IA","N00027741","L000565",2,"+",1000
"6","Lofgren","Zoe","CA","N00007479","L000397",18,"-",3000
"6","Lofgren","Zoe","CA","N00007479","L000397",18,"+",700
"6","Long","Billy","MO","N00030676","L000576",7,"-",45000
"6","Long","Billy","MO","N00030676","L000576",7,"+",0
"6","Loudermilk","Barry","GA","N00035347","L000583",11,"-",6300
"6","Loudermilk","Barry","GA","N00035347","L000583",11,"+",0
"6","Lowenthal","Alan","CA","N00033274","L000579",47,"-",7000
"6","Lowenthal","Alan","CA","N00033274","L000579",47,"+",0
"6","Lowey","Nita","NY","N00001024","L000480",17,"-",6700
"6","Lowey","Nita","NY","N00001024","L000480",17,"+",0
"6","Lucas","Frank","OK","N00005559","L000491",3,"-",15500
"6","Lucas","Frank","OK","N00005559","L000491",3,"+",0
"6","Luetkemeyer","Blaine","MO","N00030026","L000569",3,"-",6000
"6","Luetkemeyer","Blaine","MO","N00030026","L000569",3,"+",0
"6","Luria","Elaine","VA","N00042293","L000591",2,"-",2800
"6","Luria","Elaine","VA","N00042293","L000591",2,"+",5600
"6","Malinowski","Tom","NJ","N00041843","M001203",7,"-",11650
"6","Malinowski","Tom","NJ","N00041843","M001203",7,"+",1000
"6","Maloney","Carolyn","NY","N00000078","M000087",12,"-",6400
"6","Maloney","Carolyn","NY","N00000078","M000087",12,"+",250
"6","Marchant","Kenny","TX","N00026710","M001158",24,"-",18761
"6","Marchant","Kenny","TX","N00026710","M001158",24,"+",0
"6","Massie","Thomas","KY","N00034041","M001184",4,"-",6000
"6","Massie","Thomas","KY","N00034041","M001184",4,"+",0
"6","Mast","Brian","FL","N00037269","M001199",21,"-",24407
"6","Mast","Brian","FL","N00037269","M001199",21,"+",0
"6","Matsui","Doris","CA","N00027459","M001163",7,"-",24500
"6","Matsui","Doris","CA","N00027459","M001163",7,"+",0
"6","McAdams","Ben","UT","N00042013","M001209",4,"-",15600
"6","McAdams","Ben","UT","N00042013","M001209",4,"+",0
"6","McBath","Lucy","GA","N00042813","M001208",7,"-",3800
"6","McBath","Lucy","GA","N00042813","M001208",7,"+",0
"6","McCarthy","Kevin","CA","N00028152","M001165",20,"-",380725
"6","McCarthy","Kevin","CA","N00028152","M001165",20,"+",5600
"6","McCaul","Michael","TX","N00026460","M001157",10,"-",50088
"6","McCaul","Michael","TX","N00026460","M001157",10,"+",1000
"6","McClintock","Tom","CA","N00006863","M001177",5,"-",13688
"6","McClintock","Tom","CA","N00006863","M001177",5,"+",0
"6","McEachin","A.","VA","N00039327","M001200",4,"-",19500
"6","McEachin","A.","VA","N00039327","M001200",4,"+",250
"6","McGovern","James","MA","N00000179","M000312",2,"-",250
"6","McGovern","James","MA","N00000179","M000312",2,"+",5600
"6","McHenry","Patrick","NC","N00026627","M001156",10,"-",17500
"6","McHenry","Patrick","NC","N00026627","M001156",10,"+",0
"6","McKinley","David","WV","N00031681","M001180",1,"-",35700
"6","McKinley","David","WV","N00031681","M001180",1,"+",0
"6","McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"-",66838
"6","McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"+",0
"6","McNerney","Jerry","CA","N00026926","M001166",9,"-",27650
"6","McNerney","Jerry","CA","N00026926","M001166",9,"+",0
"6","Meadows","Mark","NC","N00033631","M001187",11,"-",3850
"6","Meadows","Mark","NC","N00033631","M001187",11,"+",0
"6","Meeks","Gregory","NY","N00001171","M001137",5,"-",5000
"6","Meeks","Gregory","NY","N00001171","M001137",5,"+",0
"6","Meuser","Daniel","PA","N00029416","M001204",9,"-",4000
"6","Meuser","Daniel","PA","N00029416","M001204",9,"+",0
"6","Miller","Carol","WV","N00041542","M001205",1,"-",35000
"6","Miller","Carol","WV","N00041542","M001205",1,"+",0
"6","Mitchell","Paul","MI","N00036274","M001201",10,"-",14000
"6","Mitchell","Paul","MI","N00036274","M001201",10,"+",0
"6","Moolenaar","John","MI","N00036275","M001194",2,"-",9500
"6","Moolenaar","John","MI","N00036275","M001194",2,"+",0
"6","Mooney","Alexander","WV","N00033814","M001195",2,"-",23988
"6","Mooney","Alexander","WV","N00033814","M001195",2,"+",0
"6","Moore","Gwen","WI","N00026914","M001160",4,"-",4000
"6","Moore","Gwen","WI","N00026914","M001160",4,"+",0
"6","Morelle","Joseph","NY","N00043207","M001206",25,"-",4500
"6","Morelle","Joseph","NY","N00043207","M001206",25,"+",0
"6","Moulton","Seth","MA","N00035431","M001196",6,"-",1750
"6","Moulton","Seth","MA","N00035431","M001196",6,"+",250
"6","Mucarsel-Powell","Debbie","FL","N00041561","M001207",26,"-",1500
"6","Mucarsel-Powell","Debbie","FL","N00041561","M001207",26,"+",0
"6","Murphy","Gregory","NC","N00044027","M001210",3,"-",6000
"6","Murphy","Gregory","NC","N00044027","M001210",3,"+",0
"6","Murphy","Stephanie","FL","N00040133","M001202",7,"-",7550
"6","Murphy","Stephanie","FL","N00040133","M001202",7,"+",1000
"6","Nadler","Jerrold","NY","N00000939","N000002",12,"-",1000
"6","Nadler","Jerrold","NY","N00000939","N000002",12,"+",0
"6","Napolitano","Grace","CA","N00006789","N000179",31,"-",9500
"6","Napolitano","Grace","CA","N00006789","N000179",31,"+",0
"6","Neal","Richard","MA","N00000153","N000015",1,"-",66200
"6","Neal","Richard","MA","N00000153","N000015",1,"+",1000
"6","Neguse","Joe","CO","N00041080","N000191",2,"-",1010
"6","Neguse","Joe","CO","N00041080","N000191",2,"+",0
"6","Newhouse","Dan","WA","N00036403","N000189",4,"-",7250
"6","Newhouse","Dan","WA","N00036403","N000189",4,"+",1000
"6","Norcross","Donald","NJ","N00036154","N000188",1,"-",25300
"6","Norcross","Donald","NJ","N00036154","N000188",1,"+",0
"6","Norman","Ralph","SC","N00027783","N000190",5,"-",6000
"6","Norman","Ralph","SC","N00027783","N000190",5,"+",0
"6","Nunes","Devin","CA","N00007248","N000181",22,"-",60257
"6","Nunes","Devin","CA","N00007248","N000181",22,"+",1500
"6","Ocasio-Cortez","Alexandria","NY","N00041162","O000172",14,"-",642
"6","Ocasio-Cortez","Alexandria","NY","N00041162","O000172",14,"+",0
"6","Olson","Pete","TX","N00029285","O000168",22,"-",85188
"6","Olson","Pete","TX","N00029285","O000168",22,"+",0
"6","Omar","Ilhan","MN","N00043581","O000173",5,"-",3512
"6","Omar","Ilhan","MN","N00043581","O000173",5,"+",0
"6","O’Halleran","Tom","AZ","N00037515","O000171",1,"-",11750
"6","O’Halleran","Tom","AZ","N00037515","O000171",1,"+",0
"6","Palazzo","Steven","MS","N00031958","P000601",4,"-",20900
"6","Palazzo","Steven","MS","N00031958","P000601",4,"+",0
"6","Pallone","Frank","NJ","N00000781","P000034",6,"-",80550
"6","Pallone","Frank","NJ","N00000781","P000034",6,"+",2500
"6","Palmer","Gary","AL","N00035691","P000609",6,"-",9000
"6","Palmer","Gary","AL","N00035691","P000609",6,"+",0
"6","Panetta","Jimmy","CA","N00038601","P000613",19,"-",4500
"6","Panetta","Jimmy","CA","N00038601","P000613",19,"+",0
"6","Pascrell","Bill","NJ","N00000751","P000096",9,"-",16750
"6","Pascrell","Bill","NJ","N00000751","P000096",9,"+",1000
"6","Payne","Donald","NJ","N00034639","P000604",10,"-",13000
"6","Payne","Donald","NJ","N00034639","P000604",10,"+",0
"6","Pelosi","Nancy","CA","N00007360","P000197",11,"-",27360
"6","Pelosi","Nancy","CA","N00007360","P000197",11,"+",0
"6","Pence","Greg","IN","N00041956","P000615",6,"-",22850
"6","Pence","Greg","IN","N00041956","P000615",6,"+",0
"6","Perlmutter","Ed","CO","N00027510","P000593",7,"-",3500
"6","Perlmutter","Ed","CO","N00027510","P000593",7,"+",0
"6","Perry","Scott","PA","N00034120","P000605",10,"-",13200
"6","Perry","Scott","PA","N00034120","P000605",10,"+",3500
"6","Peters","Scott","CA","N00033591","P000608",50,"-",32550
"6","Peters","Scott","CA","N00033591","P000608",50,"+",0
"6","Peterson","Collin","MN","N00004558","P000258",7,"-",12000
"6","Peterson","Collin","MN","N00004558","P000258",7,"+",0
"6","Phillips","Dean","MN","N00041134","P000616",3,"-",0
"6","Phillips","Dean","MN","N00041134","P000616",3,"+",250
"6","Pingree","Chellie","ME","N00013817","P000597",1,"-",1000
"6","Pingree","Chellie","ME","N00013817","P000597",1,"+",0
"6","Pocan","Mark","WI","N00033549","P000607",2,"-",2000
"6","Pocan","Mark","WI","N00033549","P000607",2,"+",0
"6","Porter","Katie","CA","N00040865","P000618",47,"-",1385
"6","Porter","Katie","CA","N00040865","P000618",47,"+",0
"6","Posey","Bill","FL","N00029662","P000599",8,"-",16700
"6","Posey","Bill","FL","N00029662","P000599",8,"+",0
"6","Pressley","Ayanna","MA","N00042581","P000617",7,"-",800
"6","Pressley","Ayanna","MA","N00042581","P000617",7,"+",0
"6","Price","David","NC","N00002260","P000523",4,"-",1000
"6","Price","David","NC","N00002260","P000523",4,"+",0
"6","Ratcliffe","John","TX","N00035972","R000601",4,"-",5000
"6","Ratcliffe","John","TX","N00035972","R000601",4,"+",0
"6","Reed","Tom","NY","N00030949","R000585",23,"-",45288
"6","Reed","Tom","NY","N00030949","R000585",23,"+",0
"6","Reschenthaler","Guy","PA","N00041871","R000610",14,"-",58800
"6","Reschenthaler","Guy","PA","N00041871","R000610",14,"+",0
"6","Rice","Kathleen","NY","N00035927","R000602",4,"-",2250
"6","Rice","Kathleen","NY","N00035927","R000602",4,"+",0
"6","Rice","Tom","SC","N00033832","R000597",7,"-",13500
"6","Rice","Tom","SC","N00033832","R000597",7,"+",0
"6","Richmond","Cedric","LA","N00030184","R000588",2,"-",52800
"6","Richmond","Cedric","LA","N00030184","R000588",2,"+",0
"6","Riggleman","Denver","VA","N00043541","R000611",5,"-",28122
"6","Riggleman","Denver","VA","N00043541","R000611",5,"+",0
"6","Roby","Martha","AL","N00030768","R000591",2,"-",5500
"6","Roby","Martha","AL","N00030768","R000591",2,"+",0
"6","Roe","David","TN","N00028463","R000582",1,"-",500
"6","Roe","David","TN","N00028463","R000582",1,"+",0
"6","Rogers","Harold","KY","N00003473","R000395",5,"-",1000
"6","Rogers","Harold","KY","N00003473","R000395",5,"+",0
"6","Rogers","Mike","AL","N00024759","R000575",3,"-",24300
"6","Rogers","Mike","AL","N00024759","R000575",3,"+",0
"6","Rose","John","TN","N00041599","R000612",6,"-",1500
"6","Rose","John","TN","N00041599","R000612",6,"+",1000
"6","Rose","Max","NY","N00041588","R000613",11,"-",1000
"6","Rose","Max","NY","N00041588","R000613",11,"+",0
"6","Rouda","Harley","CA","N00040666","R000616",48,"-",3865
"6","Rouda","Harley","CA","N00040666","R000616",48,"+",1345
"6","Rouzer","David","NC","N00033527","R000603",7,"-",19988
"6","Rouzer","David","NC","N00033527","R000603",7,"+",0
"6","Roy","Chip","TX","N00042268","R000614",21,"-",67588
"6","Roy","Chip","TX","N00042268","R000614",21,"+",0
"6","Roybal-Allard","Lucille","CA","N00006671","R000486",40,"-",3000
"6","Roybal-Allard","Lucille","CA","N00006671","R000486",40,"+",0
"6","Ruiz","Raul","CA","N00033510","R000599",25,"-",9300
"6","Ruiz","Raul","CA","N00033510","R000599",25,"+",1000
"6","Ruppersberger","C.","MD","N00025482","R000576",2,"-",8000
"6","Ruppersberger","C.","MD","N00025482","R000576",2,"+",2800
"6","Rush","Bobby","IL","N00004887","R000515",1,"-",35000
"6","Rush","Bobby","IL","N00004887","R000515",1,"+",0
"6","Rutherford","John","FL","N00039777","R000609",5,"-",3500
"6","Rutherford","John","FL","N00039777","R000609",5,"+",0
"6","Ryan","Tim","OH","N00025280","R000577",13,"-",11250
"6","Ryan","Tim","OH","N00025280","R000577",13,"+",500
"6","Scalise","Steve","LA","N00009660","S001176",1,"-",155465
"6","Scalise","Steve","LA","N00009660","S001176",1,"+",750
"6","Schakowsky","Janice","IL","N00004724","S001145",9,"-",0
"6","Schakowsky","Janice","IL","N00004724","S001145",9,"+",1275
"6","Schiff","Adam","CA","N00009585","S001150",30,"-",13100
"6","Schiff","Adam","CA","N00009585","S001150",30,"+",365
"6","Schneider","Bradley","IL","N00033101","S001190",10,"-",8500
"6","Schneider","Bradley","IL","N00033101","S001190",10,"+",0
"6","Schrader","Kurt","OR","N00030071","S001180",5,"-",43000
"6","Schrader","Kurt","OR","N00030071","S001180",5,"+",0
"6","Schrier","Kim","WA","N00041606","S001216",8,"-",3100
"6","Schrier","Kim","WA","N00041606","S001216",8,"+",1000
"6","Schweikert","David","AZ","N00006460","S001183",1,"-",23988
"6","Schweikert","David","AZ","N00006460","S001183",1,"+",2000
"6","Scott","Austin","GA","N00032457","S001189",8,"-",2500
"6","Scott","Austin","GA","N00032457","S001189",8,"+",0
"6","Scott","Robert","VA","N00002147","S000185",3,"-",5000
"6","Scott","Robert","VA","N00002147","S000185",3,"+",0
"6","Sensenbrenner","F.","WI","N00004291","S000244",5,"-",2000
"6","Sensenbrenner","F.","WI","N00004291","S000244",5,"+",0
"6","Serrano","José","NY","N00001813","S000248",15,"-",1000
"6","Serrano","José","NY","N00001813","S000248",15,"+",0
"6","Sewell","Terri","AL","N00030622","S001185",7,"-",19500
"6","Sewell","Terri","AL","N00030622","S001185",7,"+",0
"6","Shalala","Donna","FL","N00042811","S001206",27,"-",3700
"6","Shalala","Donna","FL","N00042811","S001206",27,"+",1000
"6","Sherman","Brad","CA","N00006897","S000344",32,"-",2000
"6","Sherman","Brad","CA","N00006897","S000344",32,"+",0
"6","Sherrill","Mikie","NJ","N00041154","S001207",11,"-",5000
"6","Sherrill","Mikie","NJ","N00041154","S001207",11,"+",0
"6","Shimkus","John","IL","N00004961","S000364",15,"-",103500
"6","Shimkus","John","IL","N00004961","S000364",15,"+",0
"6","Simpson","Michael","ID","N00006263","S001148",2,"-",40100
"6","Simpson","Michael","ID","N00006263","S001148",2,"+",0
"6","Sires","Albio","NJ","N00027523","S001165",8,"-",2500
"6","Sires","Albio","NJ","N00027523","S001165",8,"+",0
"6","Slotkin","Elissa","MI","N00041357","S001208",7,"-",9900
"6","Slotkin","Elissa","MI","N00041357","S001208",7,"+",0
"6","Smith","Adam","WA","N00007833","S000510",9,"-",8800
"6","Smith","Adam","WA","N00007833","S000510",9,"+",6000
"6","Smith","Adrian","NE","N00027623","S001172",3,"-",21500
"6","Smith","Adrian","NE","N00027623","S001172",3,"+",0
"6","Smith","Christopher","NJ","N00009816","S000522",4,"-",10988
"6","Smith","Christopher","NJ","N00009816","S000522",4,"+",0
"6","Smith","Jason","MO","N00035282","S001195",8,"-",25000
"6","Smith","Jason","MO","N00035282","S001195",8,"+",0
"6","Smucker","Lloyd","PA","N00038781","S001199",11,"-",24000
"6","Smucker","Lloyd","PA","N00038781","S001199",11,"+",0
"6","Soto","Darren","FL","N00037422","S001200",9,"-",2500
"6","Soto","Darren","FL","N00037422","S001200",9,"+",0
"6","Spanberger","Abigail","VA","N00041418","S001209",7,"-",8860
"6","Spanberger","Abigail","VA","N00041418","S001209",7,"+",0
"6","Spano","Ross","FL","N00043319","S001210",15,"-",15622
"6","Spano","Ross","FL","N00043319","S001210",15,"+",0
"6","Stanton","Greg","AZ","N00041750","S001211",4,"-",8500
"6","Stanton","Greg","AZ","N00041750","S001211",4,"+",0
"6","Stauber","Pete","MN","N00041511","S001212",8,"-",24788
"6","Stauber","Pete","MN","N00041511","S001212",8,"+",0
"6","Stefanik","Elise","NY","N00035523","S001196",21,"-",24238
"6","Stefanik","Elise","NY","N00035523","S001196",21,"+",2500
