"last_name","first_name","state","opensecrets_id","bioguide_id","district","Industry_Type","total"
"Lowey","Nita","NY","N00001024","L000480",17,"-",6700
"Lowey","Nita","NY","N00001024","L000480",17,"+",0
"Lucas","Frank","OK","N00005559","L000491",3,"-",15500
"Lucas","Frank","OK","N00005559","L000491",3,"+",0
"Luetkemeyer","Blaine","MO","N00030026","L000569",3,"-",6000
"Luetkemeyer","Blaine","MO","N00030026","L000569",3,"+",0
"Luria","Elaine","VA","N00042293","L000591",2,"-",2800
"Luria","Elaine","VA","N00042293","L000591",2,"+",5600
"Malinowski","Tom","NJ","N00041843","M001203",7,"-",11650
"Malinowski","Tom","NJ","N00041843","M001203",7,"+",1000
"Maloney","Carolyn","NY","N00000078","M000087",12,"-",6400
"Maloney","Carolyn","NY","N00000078","M000087",12,"+",250
"Marchant","Kenny","TX","N00026710","M001158",24,"-",18761
"Marchant","Kenny","TX","N00026710","M001158",24,"+",0
"Marino","Tom","PA","N00031777","M001179",12,"-",-2500
"Marino","Tom","PA","N00031777","M001179",12,"+",0
"Massie","Thomas","KY","N00034041","M001184",4,"-",6000
"Massie","Thomas","KY","N00034041","M001184",4,"+",0
"Mast","Brian","FL","N00037269","M001199",21,"-",24407
"Mast","Brian","FL","N00037269","M001199",21,"+",0
"Matsui","Doris","CA","N00027459","M001163",7,"-",24500
"Matsui","Doris","CA","N00027459","M001163",7,"+",0
"McAdams","Ben","UT","N00042013","M001209",4,"-",15600
"McAdams","Ben","UT","N00042013","M001209",4,"+",0
"McBath","Lucy","GA","N00042813","M001208",7,"-",3800
"McBath","Lucy","GA","N00042813","M001208",7,"+",0
"McCarthy","Kevin","CA","N00028152","M001165",20,"-",374725
"McCarthy","Kevin","CA","N00028152","M001165",20,"+",5600
"McCaul","Michael","TX","N00026460","M001157",10,"-",47388
"McCaul","Michael","TX","N00026460","M001157",10,"+",1000
"McClintock","Tom","CA","N00006863","M001177",5,"-",12688
"McClintock","Tom","CA","N00006863","M001177",5,"+",0
"McEachin","A.","VA","N00039327","M001200",4,"-",19500
"McEachin","A.","VA","N00039327","M001200",4,"+",250
"McGovern","James","MA","N00000179","M000312",2,"-",250
"McGovern","James","MA","N00000179","M000312",2,"+",5600
"McHenry","Patrick","NC","N00026627","M001156",10,"-",17500
"McHenry","Patrick","NC","N00026627","M001156",10,"+",0
"McKinley","David","WV","N00031681","M001180",1,"-",35700
"McKinley","David","WV","N00031681","M001180",1,"+",0
"McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"-",61338
"McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"+",0
"McNerney","Jerry","CA","N00026926","M001166",9,"-",27650
"McNerney","Jerry","CA","N00026926","M001166",9,"+",0
"Meadows","Mark","NC","N00033631","M001187",11,"-",3850
"Meadows","Mark","NC","N00033631","M001187",11,"+",0
"Meeks","Gregory","NY","N00001171","M001137",5,"-",5000
"Meeks","Gregory","NY","N00001171","M001137",5,"+",0
"Meuser","Daniel","PA","N00029416","M001204",9,"-",4000
"Meuser","Daniel","PA","N00029416","M001204",9,"+",0
"Miller","Carol","WV","N00041542","M001205",1,"-",35000
"Miller","Carol","WV","N00041542","M001205",1,"+",0
"Mitchell","Paul","MI","N00036274","M001201",10,"-",14000
"Mitchell","Paul","MI","N00036274","M001201",10,"+",0
"Moolenaar","John","MI","N00036275","M001194",2,"-",9500
"Moolenaar","John","MI","N00036275","M001194",2,"+",0
"Mooney","Alexander","WV","N00033814","M001195",2,"-",23988
"Mooney","Alexander","WV","N00033814","M001195",2,"+",0
"Moore","Gwen","WI","N00026914","M001160",4,"-",4000
"Moore","Gwen","WI","N00026914","M001160",4,"+",0
"Morelle","Joseph","NY","N00043207","M001206",25,"-",4500
"Morelle","Joseph","NY","N00043207","M001206",25,"+",0
"Moulton","Seth","MA","N00035431","M001196",6,"-",1750
"Moulton","Seth","MA","N00035431","M001196",6,"+",250
"Mucarsel-Powell","Debbie","FL","N00041561","M001207",26,"-",500
"Mucarsel-Powell","Debbie","FL","N00041561","M001207",26,"+",0
"Murphy","Gregory","NC","N00044027","M001210",3,"-",6000
"Murphy","Gregory","NC","N00044027","M001210",3,"+",0
"Murphy","Stephanie","FL","N00040133","M001202",7,"-",7550
"Murphy","Stephanie","FL","N00040133","M001202",7,"+",1000
"Nadler","Jerrold","NY","N00000939","N000002",12,"-",1000
"Nadler","Jerrold","NY","N00000939","N000002",12,"+",0
"Napolitano","Grace","CA","N00006789","N000179",31,"-",8500
"Napolitano","Grace","CA","N00006789","N000179",31,"+",0
"Neal","Richard","MA","N00000153","N000015",1,"-",62700
"Neal","Richard","MA","N00000153","N000015",1,"+",1000
"Neguse","Joe","CO","N00041080","N000191",2,"-",10
"Neguse","Joe","CO","N00041080","N000191",2,"+",0
"Newhouse","Dan","WA","N00036403","N000189",4,"-",7250
"Newhouse","Dan","WA","N00036403","N000189",4,"+",1000
"Norcross","Donald","NJ","N00036154","N000188",1,"-",25300
"Norcross","Donald","NJ","N00036154","N000188",1,"+",0
"Norman","Ralph","SC","N00027783","N000190",5,"-",6000
"Norman","Ralph","SC","N00027783","N000190",5,"+",0
"Nunes","Devin","CA","N00007248","N000181",22,"-",54257
"Nunes","Devin","CA","N00007248","N000181",22,"+",1500
"Ocasio-Cortez","Alexandria","NY","N00041162","O000172",14,"-",642
"Ocasio-Cortez","Alexandria","NY","N00041162","O000172",14,"+",0
"Olson","Pete","TX","N00029285","O000168",22,"-",82488
"Olson","Pete","TX","N00029285","O000168",22,"+",0
"Omar","Ilhan","MN","N00043581","O000173",5,"-",3512
"Omar","Ilhan","MN","N00043581","O000173",5,"+",0
"O’Halleran","Tom","AZ","N00037515","O000171",1,"-",11750
"O’Halleran","Tom","AZ","N00037515","O000171",1,"+",0
"Palazzo","Steven","MS","N00031958","P000601",4,"-",20900
"Palazzo","Steven","MS","N00031958","P000601",4,"+",0
"Pallone","Frank","NJ","N00000781","P000034",6,"-",80550
"Pallone","Frank","NJ","N00000781","P000034",6,"+",2500
"Palmer","Gary","AL","N00035691","P000609",6,"-",9000
"Palmer","Gary","AL","N00035691","P000609",6,"+",0
"Panetta","Jimmy","CA","N00038601","P000613",19,"-",4500
"Panetta","Jimmy","CA","N00038601","P000613",19,"+",0
"Pascrell","Bill","NJ","N00000751","P000096",9,"-",16750
"Pascrell","Bill","NJ","N00000751","P000096",9,"+",1000
"Payne","Donald","NJ","N00034639","P000604",10,"-",13000
"Payne","Donald","NJ","N00034639","P000604",10,"+",0
"Pelosi","Nancy","CA","N00007360","P000197",11,"-",27360
"Pelosi","Nancy","CA","N00007360","P000197",11,"+",0
"Pence","Greg","IN","N00041956","P000615",6,"-",20050
"Pence","Greg","IN","N00041956","P000615",6,"+",0
"Perlmutter","Ed","CO","N00027510","P000593",7,"-",3500
"Perlmutter","Ed","CO","N00027510","P000593",7,"+",0
"Perry","Scott","PA","N00034120","P000605",10,"-",13200
"Perry","Scott","PA","N00034120","P000605",10,"+",3500
"Peters","Scott","CA","N00033591","P000608",50,"-",32550
"Peters","Scott","CA","N00033591","P000608",50,"+",0
"Peterson","Collin","MN","N00004558","P000258",7,"-",12000
"Peterson","Collin","MN","N00004558","P000258",7,"+",0
"Phillips","Dean","MN","N00041134","P000616",3,"-",0
"Phillips","Dean","MN","N00041134","P000616",3,"+",250
"Pingree","Chellie","ME","N00013817","P000597",1,"-",1000
"Pingree","Chellie","ME","N00013817","P000597",1,"+",0
"Pocan","Mark","WI","N00033549","P000607",2,"-",2000
"Pocan","Mark","WI","N00033549","P000607",2,"+",0
"Porter","Katie","CA","N00040865","P000618",47,"-",1385
"Porter","Katie","CA","N00040865","P000618",47,"+",0
"Posey","Bill","FL","N00029662","P000599",8,"-",16700
"Posey","Bill","FL","N00029662","P000599",8,"+",0
"Pressley","Ayanna","MA","N00042581","P000617",7,"-",800
"Pressley","Ayanna","MA","N00042581","P000617",7,"+",0
"Price","David","NC","N00002260","P000523",4,"-",1000
"Price","David","NC","N00002260","P000523",4,"+",0
"Ratcliffe","John","TX","N00035972","R000601",4,"-",5000
"Ratcliffe","John","TX","N00035972","R000601",4,"+",0
"Reed","Tom","NY","N00030949","R000585",23,"-",45288
"Reed","Tom","NY","N00030949","R000585",23,"+",0
"Reschenthaler","Guy","PA","N00041871","R000610",14,"-",53200
"Reschenthaler","Guy","PA","N00041871","R000610",14,"+",0
"Rice","Kathleen","NY","N00035927","R000602",4,"-",2250
"Rice","Kathleen","NY","N00035927","R000602",4,"+",0
"Rice","Tom","SC","N00033832","R000597",7,"-",13500
"Rice","Tom","SC","N00033832","R000597",7,"+",0
"Richmond","Cedric","LA","N00030184","R000588",2,"-",51800
"Richmond","Cedric","LA","N00030184","R000588",2,"+",0
"Riggleman","Denver","VA","N00043541","R000611",5,"-",25622
"Riggleman","Denver","VA","N00043541","R000611",5,"+",0
"Roby","Martha","AL","N00030768","R000591",2,"-",5500
"Roby","Martha","AL","N00030768","R000591",2,"+",0
"Roe","David","TN","N00028463","R000582",1,"-",500
"Roe","David","TN","N00028463","R000582",1,"+",0
"Rogers","Harold","KY","N00003473","R000395",5,"-",-2000
"Rogers","Harold","KY","N00003473","R000395",5,"+",0
"Rogers","Mike","AL","N00024759","R000575",3,"-",14300
"Rogers","Mike","AL","N00024759","R000575",3,"+",0
"Rose","John","TN","N00041599","R000612",6,"-",1500
"Rose","John","TN","N00041599","R000612",6,"+",1000
"Rose","Max","NY","N00041588","R000613",11,"-",1000
"Rose","Max","NY","N00041588","R000613",11,"+",0
"Rouda","Harley","CA","N00040666","R000616",48,"-",3865
"Rouda","Harley","CA","N00040666","R000616",48,"+",1345
"Rouzer","David","NC","N00033527","R000603",7,"-",19988
"Rouzer","David","NC","N00033527","R000603",7,"+",0
"Roy","Chip","TX","N00042268","R000614",21,"-",56988
"Roy","Chip","TX","N00042268","R000614",21,"+",0
"Roybal-Allard","Lucille","CA","N00006671","R000486",40,"-",3000
"Roybal-Allard","Lucille","CA","N00006671","R000486",40,"+",0
"Ruiz","Raul","CA","N00033510","R000599",25,"-",8300
"Ruiz","Raul","CA","N00033510","R000599",25,"+",1000
"Ruppersberger","C.","MD","N00025482","R000576",2,"-",8000
"Ruppersberger","C.","MD","N00025482","R000576",2,"+",2800
"Rush","Bobby","IL","N00004887","R000515",1,"-",35000
"Rush","Bobby","IL","N00004887","R000515",1,"+",0
"Rutherford","John","FL","N00039777","R000609",5,"-",3500
"Rutherford","John","FL","N00039777","R000609",5,"+",0
"Ryan","Tim","OH","N00025280","R000577",13,"-",8750
"Ryan","Tim","OH","N00025280","R000577",13,"+",500
"Scalise","Steve","LA","N00009660","S001176",1,"-",150465
"Scalise","Steve","LA","N00009660","S001176",1,"+",750
"Schakowsky","Janice","IL","N00004724","S001145",9,"-",0
"Schakowsky","Janice","IL","N00004724","S001145",9,"+",1275
"Schiff","Adam","CA","N00009585","S001150",30,"-",12100
"Schiff","Adam","CA","N00009585","S001150",30,"+",365
"Schneider","Bradley","IL","N00033101","S001190",10,"-",8500
"Schneider","Bradley","IL","N00033101","S001190",10,"+",0
"Schrader","Kurt","OR","N00030071","S001180",5,"-",42000
"Schrader","Kurt","OR","N00030071","S001180",5,"+",0
"Schrier","Kim","WA","N00041606","S001216",8,"-",3100
"Schrier","Kim","WA","N00041606","S001216",8,"+",1000
"Schweikert","David","AZ","N00006460","S001183",1,"-",23988
"Schweikert","David","AZ","N00006460","S001183",1,"+",2000
"Scott","Austin","GA","N00032457","S001189",8,"-",2500
"Scott","Austin","GA","N00032457","S001189",8,"+",0
"Scott","Robert","VA","N00002147","S000185",3,"-",5000
"Scott","Robert","VA","N00002147","S000185",3,"+",0
"Sensenbrenner","F.","WI","N00004291","S000244",5,"-",2000
"Sensenbrenner","F.","WI","N00004291","S000244",5,"+",0
"Serrano","José","NY","N00001813","S000248",15,"-",1000
"Serrano","José","NY","N00001813","S000248",15,"+",0
"Sewell","Terri","AL","N00030622","S001185",7,"-",19500
"Sewell","Terri","AL","N00030622","S001185",7,"+",0
"Shalala","Donna","FL","N00042811","S001206",27,"-",3700
"Shalala","Donna","FL","N00042811","S001206",27,"+",1000
"Sherman","Brad","CA","N00006897","S000344",32,"-",2000
"Sherman","Brad","CA","N00006897","S000344",32,"+",0
"Sherrill","Mikie","NJ","N00041154","S001207",11,"-",5000
"Sherrill","Mikie","NJ","N00041154","S001207",11,"+",0
"Shimkus","John","IL","N00004961","S000364",15,"-",101000
"Shimkus","John","IL","N00004961","S000364",15,"+",0
"Simpson","Michael","ID","N00006263","S001148",2,"-",37600
"Simpson","Michael","ID","N00006263","S001148",2,"+",0
"Sires","Albio","NJ","N00027523","S001165",8,"-",2500
"Sires","Albio","NJ","N00027523","S001165",8,"+",0
"Slotkin","Elissa","MI","N00041357","S001208",7,"-",9900
"Slotkin","Elissa","MI","N00041357","S001208",7,"+",0
"Smith","Adam","WA","N00007833","S000510",9,"-",8800
"Smith","Adam","WA","N00007833","S000510",9,"+",6000
"Smith","Adrian","NE","N00027623","S001172",3,"-",21500
"Smith","Adrian","NE","N00027623","S001172",3,"+",0
"Smith","Christopher","NJ","N00009816","S000522",4,"-",10988
"Smith","Christopher","NJ","N00009816","S000522",4,"+",0
"Smith","Jason","MO","N00035282","S001195",8,"-",25000
"Smith","Jason","MO","N00035282","S001195",8,"+",0
"Smucker","Lloyd","PA","N00038781","S001199",11,"-",24000
"Smucker","Lloyd","PA","N00038781","S001199",11,"+",0
"Soto","Darren","FL","N00037422","S001200",9,"-",2500
"Soto","Darren","FL","N00037422","S001200",9,"+",0
"Spanberger","Abigail","VA","N00041418","S001209",7,"-",8860
"Spanberger","Abigail","VA","N00041418","S001209",7,"+",0
"Spano","Ross","FL","N00043319","S001210",15,"-",15622
"Spano","Ross","FL","N00043319","S001210",15,"+",0
"Stanton","Greg","AZ","N00041750","S001211",4,"-",8500
"Stanton","Greg","AZ","N00041750","S001211",4,"+",0
"Stauber","Pete","MN","N00041511","S001212",8,"-",24788
"Stauber","Pete","MN","N00041511","S001212",8,"+",0
"Stefanik","Elise","NY","N00035523","S001196",21,"-",22738
"Stefanik","Elise","NY","N00035523","S001196",21,"+",2500
"Steil","Bryan","WI","N00043379","S001213",1,"-",23143
"Steil","Bryan","WI","N00043379","S001213",1,"+",0
"Steube","W.","FL","N00042808","S001214",17,"-",3500
"Steube","W.","FL","N00042808","S001214",17,"+",0
"Stevens","Haley","MI","N00040915","S001215",11,"-",14900
"Stevens","Haley","MI","N00040915","S001215",11,"+",250
"Stewart","Chris","UT","N00033932","S001192",2,"-",5500
"Stewart","Chris","UT","N00033932","S001192",2,"+",0
"Stivers","Steve","OH","N00029574","S001187",15,"-",63300
"Stivers","Steve","OH","N00029574","S001187",15,"+",0
"Suozzi","Thomas","NY","N00038742","S001201",3,"-",4500
"Suozzi","Thomas","NY","N00038742","S001201",3,"+",0
"Swalwell","Eric","CA","N00033508","S001193",14,"-",25110
"Swalwell","Eric","CA","N00033508","S001193",14,"+",0
"Sánchez","Linda","CA","N00024870","S001156",38,"-",1000
"Sánchez","Linda","CA","N00024870","S001156",38,"+",0
"Takano","Mark","CA","N00006701","T000472",39,"-",1000
"Takano","Mark","CA","N00006701","T000472",39,"+",250
"Taylor","Van","TX","N00027709","T000479",3,"-",83674
"Taylor","Van","TX","N00027709","T000479",3,"+",5460
"Thompson","Bennie","MS","N00003288","T000193",2,"-",10000
"Thompson","Bennie","MS","N00003288","T000193",2,"+",0
"Thompson","Glenn","PA","N00029736","T000467",15,"-",20550
"Thompson","Glenn","PA","N00029736","T000467",15,"+",0
"Thompson","Mike","CA","N00007419","T000460",4,"-",26330
"Thompson","Mike","CA","N00007419","T000460",4,"+",0
"Thornberry","Mac","TX","N00006052","T000238",13,"-",41075
"Thornberry","Mac","TX","N00006052","T000238",13,"+",0
"Timmons","William","SC","N00042715","T000480",4,"-",5000
"Timmons","William","SC","N00042715","T000480",4,"+",0
"Tipton","Scott","CO","N00027509","T000470",3,"-",19288
"Tipton","Scott","CO","N00027509","T000470",3,"+",0
"Titus","Dina","NV","N00030191","T000468",1,"-",3500
"Titus","Dina","NV","N00030191","T000468",1,"+",0
"Tlaib","Rashida","MI","N00042649","T000481",12,"-",5800
"Tlaib","Rashida","MI","N00042649","T000481",12,"+",0
"Tonko","Paul","NY","N00030196","T000469",20,"-",80050
"Tonko","Paul","NY","N00030196","T000469",20,"+",3800
"Torres","Norma","CA","N00036107","T000474",35,"-",6500
"Torres","Norma","CA","N00036107","T000474",35,"+",0
"Torres Small","Xochitl","NM","N00042467","T000484",2,"-",5275
"Torres Small","Xochitl","NM","N00042467","T000484",2,"+",500
"Trahan","Lori","MA","N00041808","T000482",3,"-",1250
"Trahan","Lori","MA","N00041808","T000482",3,"+",0
"Turner","Michael","OH","N00025175","T000463",10,"-",12011
"Turner","Michael","OH","N00025175","T000463",10,"+",0
"Upton","Fred","MI","N00004133","U000031",6,"-",51788
"Upton","Fred","MI","N00004133","U000031",6,"+",0
"Van Drew","Jefferson","NJ","N00042164","V000133",2,"-",9000
"Van Drew","Jefferson","NJ","N00042164","V000133",2,"+",0
"Vargas","Juan","CA","N00007021","V000130",52,"-",16100
"Vargas","Juan","CA","N00007021","V000130",52,"+",0
"Veasey","Marc","TX","N00033839","V000131",33,"-",44900
"Veasey","Marc","TX","N00033839","V000131",33,"+",0
"Vela","Filemon","TX","N00034349","V000132",34,"-",14500
"Vela","Filemon","TX","N00034349","V000132",34,"+",0
"Velázquez","Nydia","NY","N00001102","V000081",7,"-",3250
"Velázquez","Nydia","NY","N00001102","V000081",7,"+",0
"Visclosky","Peter","IN","N00003813","V000108",1,"-",7500
"Visclosky","Peter","IN","N00003813","V000108",1,"+",0
"Wagner","Ann","MO","N00033106","W000812",2,"-",23011
"Wagner","Ann","MO","N00033106","W000812",2,"+",0
"Walberg","Tim","MI","N00026368","W000798",5,"-",70638
"Walberg","Tim","MI","N00026368","W000798",5,"+",0
"Walden","Greg","OR","N00007690","W000791",2,"-",105000
"Walden","Greg","OR","N00007690","W000791",2,"+",0
"Walker","Mark","NC","N00035311","W000819",6,"-",4750
"Walker","Mark","NC","N00035311","W000819",6,"+",0
"Walorski","Jackie","IN","N00031226","W000813",2,"-",31488
"Walorski","Jackie","IN","N00031226","W000813",2,"+",0
"Waltz","Michael","FL","N00042403","W000823",6,"-",7000
"Waltz","Michael","FL","N00042403","W000823",6,"+",0
"Watkins","Steven","KS","N00042126","W000824",2,"-",26588
"Watkins","Steven","KS","N00042126","W000824",2,"+",0
"Watson Coleman","Bonnie","NJ","N00036158","W000822",12,"-",4500
"Watson Coleman","Bonnie","NJ","N00036158","W000822",12,"+",0
"Weber","Randy","TX","N00033539","W000814",14,"-",8800
"Weber","Randy","TX","N00033539","W000814",14,"+",0
"Webster","Daniel","FL","N00026335","W000806",11,"-",1500
"Webster","Daniel","FL","N00026335","W000806",11,"+",0
"Wenstrup","Brad","OH","N00033310","W000815",2,"-",19500
"Wenstrup","Brad","OH","N00033310","W000815",2,"+",0
"Westerman","Bruce","AR","N00035527","W000821",4,"-",16000
"Westerman","Bruce","AR","N00035527","W000821",4,"+",0
"Wexton","Jennifer","VA","N00041002","W000825",10,"-",2800
"Wexton","Jennifer","VA","N00041002","W000825",10,"+",0
"Williams","Roger","TX","N00030602","W000816",25,"-",62588
"Williams","Roger","TX","N00030602","W000816",25,"+",0
"Wilson","Frederica","FL","N00030650","W000808",24,"-",1500
"Wilson","Frederica","FL","N00030650","W000808",24,"+",0
"Wilson","Joe","SC","N00024809","W000795",2,"-",7500
"Wilson","Joe","SC","N00024809","W000795",2,"+",0
"Wittman","Robert","VA","N00029459","W000804",1,"-",30988
"Wittman","Robert","VA","N00029459","W000804",1,"+",0
"Womack","Steve","AR","N00031857","W000809",3,"-",7000
"Womack","Steve","AR","N00031857","W000809",3,"+",0
"Woodall","Rob","GA","N00032416","W000810",7,"-",1500
"Woodall","Rob","GA","N00032416","W000810",7,"+",0
"Wright","Ron","TX","N00042240","W000827",6,"-",12988
"Wright","Ron","TX","N00042240","W000827",6,"+",0
"Yoho","Ted","FL","N00033220","Y000065",3,"-",1500
"Yoho","Ted","FL","N00033220","Y000065",3,"+",0
"Young","Don","AK","N00007999","Y000033",0,"-",28011
"Young","Don","AK","N00007999","Y000033",0,"+",1500
"Zeldin","Lee","NY","N00029404","Z000017",1,"-",47988
"Zeldin","Lee","NY","N00029404","Z000017",1,"+",0
